func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000267412	3.02904	24.2323
mscal(CRS)	CRS	float	20000	20000	9.65286e-05	16.7826	134.261
mscal(CRS)	CRS	float	30000	30000	0.000138411	17.5565	140.452
mscal(CRS)	CRS	float	40000	40000	0.000183175	17.688	141.504
mscal(CRS)	CRS	float	50000	50000	0.000363587	11.139	89.1122
mscal(CRS)	CRS	float	60000	60000	0.000337403	14.4042	115.233
mscal(CRS)	CRS	float	70000	70000	0.0022698	2.49802	19.9841
mscal(CRS)	CRS	float	80000	80000	0.00388037	1.66994	13.3595
mscal(CRS)	CRS	float	90000	90000	0.00192177	3.79339	30.3471
mscal(CRS)	CRS	float	100000	100000	0.0059803	1.35445	10.8356
mscal(CRS)	CRS	double	10000	10000	0.000102434	7.90756	126.521
mscal(CRS)	CRS	double	20000	20000	0.000184334	8.78837	140.614
mscal(CRS)	CRS	double	30000	30000	0.000365691	6.64496	106.319
mscal(CRS)	CRS	double	40000	40000	0.00396796	0.816541	13.0647
mscal(CRS)	CRS	double	50000	50000	0.00607436	0.666737	10.6678
mscal(CRS)	CRS	double	60000	60000	0.00877338	0.553949	8.86318
mscal(CRS)	CRS	double	70000	70000	0.0102679	0.552205	8.83528
mscal(CRS)	CRS	double	80000	80000	0.00871662	0.743408	11.8945
mscal(CRS)	CRS	double	90000	90000	0.0134086	0.54368	8.69887
mscal(CRS)	CRS	double	100000	100000	0.0153013	0.529368	8.46988
