func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.00018641	5.36453	42.9162
mscal(Dense)	Dense	float	2000	2000	0.000552504	7.23977	57.9182
mscal(Dense)	Dense	float	3000	3000	0.00115191	7.81313	62.505
mscal(Dense)	Dense	float	4000	4000	0.0019701	8.1214	64.9712
mscal(Dense)	Dense	float	5000	5000	0.00282887	8.83746	70.6997
mscal(Dense)	Dense	float	6000	6000	0.00358296	10.0476	80.3805
mscal(Dense)	Dense	float	7000	7000	0.00494173	9.91556	79.3245
mscal(Dense)	Dense	float	8000	8000	0.0061427	10.4189	83.351
mscal(Dense)	Dense	float	9000	9000	0.00778464	10.4051	83.2409
mscal(Dense)	Dense	float	10000	10000	0.00953459	10.4881	83.9051
mscal(Dense)	Dense	double	1000	1000	0.000269485	3.71078	59.3725
mscal(Dense)	Dense	double	2000	2000	0.000788011	5.07607	81.2171
mscal(Dense)	Dense	double	3000	3000	0.00155642	5.7825	92.52
mscal(Dense)	Dense	double	4000	4000	0.00268932	5.94947	95.1915
mscal(Dense)	Dense	double	5000	5000	0.00421008	5.93812	95.01
mscal(Dense)	Dense	double	6000	6000	0.00602513	5.97497	95.5995
mscal(Dense)	Dense	double	7000	7000	0.00818715	5.98499	95.7599
mscal(Dense)	Dense	double	8000	8000	0.0106257	6.02312	96.3699
mscal(Dense)	Dense	double	9000	9000	0.013394	6.04749	96.7599
mscal(Dense)	Dense	double	10000	10000	0.0164723	6.07078	97.1325
