func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.000997132	1.00288
m_tanh(Dense)	Dense	float	2000	2000	0.0010855	3.68494
m_tanh(Dense)	Dense	float	3000	3000	0.0024869	3.61897
m_tanh(Dense)	Dense	float	4000	4000	0.00487327	3.28322
m_tanh(Dense)	Dense	float	5000	5000	0.00895042	2.79317
m_tanh(Dense)	Dense	float	6000	6000	0.0123506	2.91485
m_tanh(Dense)	Dense	float	7000	7000	0.0183371	2.67217
m_tanh(Dense)	Dense	float	8000	8000	0.0254189	2.51781
m_tanh(Dense)	Dense	float	9000	9000	0.0257481	3.14586
m_tanh(Dense)	Dense	float	10000	10000	0.0359218	2.78383
m_tanh(Dense)	Dense	double	1000	1000	0.000724039	1.38114
m_tanh(Dense)	Dense	double	2000	2000	0.0028989	1.37983
m_tanh(Dense)	Dense	double	3000	3000	0.00707074	1.27285
m_tanh(Dense)	Dense	double	4000	4000	0.0124154	1.28873
m_tanh(Dense)	Dense	double	5000	5000	0.0198254	1.26101
m_tanh(Dense)	Dense	double	6000	6000	0.0281154	1.28044
m_tanh(Dense)	Dense	double	7000	7000	0.0391628	1.25119
m_tanh(Dense)	Dense	double	8000	8000	0.0503901	1.27009
m_tanh(Dense)	Dense	double	9000	9000	0.0656665	1.23351
m_tanh(Dense)	Dense	double	10000	10000	0.0784021	1.27548
