func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00684242	0.292294
matvec(Dense)	Dense	float	2000	2000	0.000591791	13.5183
matvec(Dense)	Dense	float	3000	3000	0.000808655	22.2592
matvec(Dense)	Dense	float	4000	4000	0.00112543	28.4335
matvec(Dense)	Dense	float	5000	5000	0.00157997	31.6462
matvec(Dense)	Dense	float	6000	6000	0.00191774	37.5442
matvec(Dense)	Dense	float	7000	7000	0.00245619	39.8991
matvec(Dense)	Dense	float	8000	8000	0.00316034	40.5019
matvec(Dense)	Dense	float	9000	9000	0.00379141	42.7282
matvec(Dense)	Dense	float	10000	10000	0.00455659	43.8924
matvec(Dense)	Dense	double	1000	1000	0.000507647	3.93974
matvec(Dense)	Dense	double	2000	2000	0.000770887	10.3777
matvec(Dense)	Dense	double	3000	3000	0.00117185	15.3603
matvec(Dense)	Dense	double	4000	4000	0.00178484	17.9288
matvec(Dense)	Dense	double	5000	5000	0.00246304	20.3001
matvec(Dense)	Dense	double	6000	6000	0.00343211	20.9783
matvec(Dense)	Dense	double	7000	7000	0.00445099	22.0176
matvec(Dense)	Dense	double	8000	8000	0.0057868	22.1193
matvec(Dense)	Dense	double	9000	9000	0.00712537	22.7356
matvec(Dense)	Dense	double	10000	10000	0.00869134	23.0114
