func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.000273479	3.65659	43.8791
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.00090024	4.44326	53.3191
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.00199133	4.51958	54.235
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.00297325	5.38131	64.5757
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.00440543	5.67482	68.0978
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.00615442	5.84945	70.1934
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.00861518	5.68763	68.2516
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.0106457	6.01182	72.1418
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.0134504	6.02212	72.2654
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	0.0166826	5.99428	71.9314
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.000563542	1.77449	42.5878
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.00187248	2.1362	51.2688
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.00425022	2.11754	50.8209
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.00757296	2.11278	50.7067
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.0117788	2.12246	50.9389
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.0169721	2.12113	50.9072
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.0230346	2.12723	51.0536
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.0301089	2.12562	51.0148
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.0380739	2.12744	51.0585
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	0.0470283	2.12638	51.0331
