func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
ceil	vector	float	1000	5.74992e-05	0.0173916	0.139132
ceil	vector	float	10000	6.41794e-05	0.155813	1.24651
ceil	vector	float	100000	6.97852e-05	1.43297	11.4638
ceil	vector	float	1000000	0.000183355	5.45389	43.6311
ceil	vector	float	10000000	0.00126634	7.89675	63.174
ceil	vector	float	100000000	0.0101405	9.86143	78.8914
ceil	vector	double	1000	3.16608e-05	0.0315848	0.505357
ceil	vector	double	10000	3.10505e-05	0.322056	5.1529
ceil	vector	double	100000	4.04088e-05	2.47471	39.5953
ceil	vector	double	1000000	0.000284384	3.51638	56.262
ceil	vector	double	10000000	0.00171797	5.82083	93.1333
ceil	vector	double	100000000	0.016416	6.0916	97.4656
