func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_min	vector	float	1000	5.27304e-05	0.0189644	0.0758576
v_min	vector	float	10000	5.71964e-05	0.174836	0.699345
v_min	vector	float	100000	0.000128714	0.776917	3.10767
v_min	vector	float	1000000	0.00108143	0.924699	3.6988
v_min	vector	float	10000000	0.00823761	1.21394	4.85578
v_min	vector	float	100000000	0.0699638	1.42931	5.71725
v_min	vector	double	1000	5.18979e-05	0.0192686	0.154149
v_min	vector	double	10000	5.76871e-05	0.173349	1.38679
v_min	vector	double	100000	0.000122041	0.819399	6.55519
v_min	vector	double	1000000	0.00091138	1.09724	8.7779
v_min	vector	double	10000000	0.00647533	1.54432	12.3546
v_min	vector	double	100000000	0.062401	1.60254	12.8203
