func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sinh	vector	float	1000	1.06462e-05	0.0939305	0.751444
sinh	vector	float	10000	7.8106e-06	1.28031	10.2425
sinh	vector	float	100000	4.86121e-05	2.0571	16.4568
sinh	vector	float	1000000	0.000321984	3.10575	24.846
sinh	vector	float	10000000	0.00381455	2.62154	20.9723
sinh	vector	float	100000000	0.0371432	2.69228	21.5383
sinh	vector	double	1000	0.000194004	0.00515454	0.0824727
sinh	vector	double	10000	7.23093e-06	1.38295	22.1272
sinh	vector	double	100000	5.45067e-05	1.83464	29.3542
sinh	vector	double	1000000	0.000421848	2.37052	37.9284
sinh	vector	double	10000000	0.00694118	1.44068	23.0508
sinh	vector	double	100000000	0.0689341	1.45066	23.2106
