func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	4.54321e-05	22.0109	176.087
mscal(Dense)	Dense	float	2000	2000	0.00124597	3.21036	25.6829
mscal(Dense)	Dense	float	3000	3000	0.00305252	2.94839	23.5871
mscal(Dense)	Dense	float	4000	4000	0.00541883	2.95267	23.6213
mscal(Dense)	Dense	float	5000	5000	0.00844193	2.96141	23.6913
mscal(Dense)	Dense	float	6000	6000	0.0121418	2.96497	23.7197
mscal(Dense)	Dense	float	7000	7000	0.016486	2.97221	23.7777
mscal(Dense)	Dense	float	8000	8000	0.0215266	2.97306	23.7845
mscal(Dense)	Dense	float	9000	9000	0.0273031	2.96669	23.7335
mscal(Dense)	Dense	float	10000	10000	0.0336528	2.97152	23.7722
mscal(Dense)	Dense	double	1000	1000	6.28949e-05	15.8995	254.393
mscal(Dense)	Dense	double	2000	2000	0.00270309	1.47979	23.6766
mscal(Dense)	Dense	double	3000	3000	0.00608647	1.47869	23.659
mscal(Dense)	Dense	double	4000	4000	0.0108278	1.47768	23.6429
mscal(Dense)	Dense	double	5000	5000	0.0168097	1.48723	23.7957
mscal(Dense)	Dense	double	6000	6000	0.0241952	1.4879	23.8064
mscal(Dense)	Dense	double	7000	7000	0.032935	1.48778	23.8045
mscal(Dense)	Dense	double	8000	8000	0.0429783	1.48912	23.826
mscal(Dense)	Dense	double	9000	9000	0.0545281	1.48547	23.7676
mscal(Dense)	Dense	double	10000	10000	0.0671953	1.4882	23.8112
