func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.000145734	6.86181	82.3417
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.00216716	1.84573	22.1488
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.00481496	1.86917	22.4301
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.008519	1.87815	22.5379
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.0133678	1.87016	22.442
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.0192805	1.86718	22.4061
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0259642	1.88721	22.6466
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.0342092	1.87084	22.4501
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0426758	1.89803	22.7764
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0532586	1.87763	22.5316
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.00108883	0.918419	22.0421
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.00429636	0.931022	22.3445
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.009669	0.93081	22.3394
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171362	0.933697	22.4087
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.0266387	0.938485	22.5236
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.038478	0.935599	22.4544
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.051932	0.943542	22.645
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0685308	0.933887	22.4133
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.0877483	0.923095	22.1543
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.10845	0.922082	22.13
