func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000191097	5.23293	62.7952
matsub(Dense,Dense,Dense)	Dense	float	2000	2000	0.000573851	6.97044	83.6453
matsub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00128767	6.98935	83.8721
matsub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199685	8.01262	96.1514
matsub(Dense,Dense,Dense)	Dense	float	5000	5000	0.00320426	7.80211	93.6253
matsub(Dense,Dense,Dense)	Dense	float	6000	6000	0.00460371	7.81978	93.8374
matsub(Dense,Dense,Dense)	Dense	float	7000	7000	0.00615225	7.96456	95.5747
matsub(Dense,Dense,Dense)	Dense	float	8000	8000	0.00797126	8.02885	96.3462
matsub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100213	8.08278	96.9933
matsub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123286	8.1112	97.3344
matsub(Dense,Dense,Dense)	Dense	double	1000	1000	0.00035744	2.79767	67.1442
matsub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102511	3.90203	93.6488
matsub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225269	3.99523	95.8856
matsub(Dense,Dense,Dense)	Dense	double	4000	4000	0.00405725	3.94356	94.6455
matsub(Dense,Dense,Dense)	Dense	double	5000	5000	0.00626339	3.99145	95.7948
matsub(Dense,Dense,Dense)	Dense	double	6000	6000	0.00888496	4.05179	97.243
matsub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120205	4.07637	97.8329
matsub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156265	4.09562	98.2948
matsub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197121	4.10915	98.6196
matsub(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242504	4.12364	98.9674
