func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matcopy(CRS,CRS,CRS)	CRS	float	10000	10000	0.000806947	0	8.03027
matcopy(CRS,CRS,CRS)	CRS	float	20000	20000	0.00165014	0	7.85388
matcopy(CRS,CRS,CRS)	CRS	float	30000	30000	0.0024751	0	7.85422
matcopy(CRS,CRS,CRS)	CRS	float	40000	40000	0.00323894	0	8.00261
matcopy(CRS,CRS,CRS)	CRS	float	50000	50000	0.00403333	0	8.03307
matcopy(CRS,CRS,CRS)	CRS	float	60000	60000	0.00464149	0	8.37662
matcopy(CRS,CRS,CRS)	CRS	float	70000	70000	0.00538673	0	8.42069
matcopy(CRS,CRS,CRS)	CRS	float	80000	80000	0.00608702	0	8.51648
matcopy(CRS,CRS,CRS)	CRS	float	90000	90000	0.00685104	0	8.51257
matcopy(CRS,CRS,CRS)	CRS	float	100000	100000	0.00754922	0	8.58366
matcopy(CRS,CRS,CRS)	CRS	double	10000	10000	0.00158276	0	8.18823
matcopy(CRS,CRS,CRS)	CRS	double	20000	20000	0.00324037	0	7.99909
matcopy(CRS,CRS,CRS)	CRS	double	30000	30000	0.00468768	0	8.29407
matcopy(CRS,CRS,CRS)	CRS	double	40000	40000	0.00625825	0	8.28347
matcopy(CRS,CRS,CRS)	CRS	double	50000	50000	0.00777459	0	8.33485
matcopy(CRS,CRS,CRS)	CRS	double	60000	60000	0.00936622	0	8.30218
matcopy(CRS,CRS,CRS)	CRS	double	70000	70000	0.0107417	0	8.44558
matcopy(CRS,CRS,CRS)	CRS	double	80000	80000	0.0121261	0	8.55013
matcopy(CRS,CRS,CRS)	CRS	double	90000	90000	0.0136466	0	8.54721
matcopy(CRS,CRS,CRS)	CRS	double	100000	100000	0.0153637	0	8.43545
