func	prec	M	N	time[sec]
convert(COO,CRS)	float	1000	1000	0.000664114	
convert(COO,CRS)	float	10000	10000	0.00639553	
convert(COO,CRS)	float	100000	100000	0.0736523	
convert(COO,CRS)	float	1000000	1000000	0.719075	
convert(COO,CRS)	double	1000	1000	0.000367172	
convert(COO,CRS)	double	10000	10000	0.00529716	
convert(COO,CRS)	double	100000	100000	0.103311	
convert(COO,CRS)	double	1000000	1000000	1.01601	
