func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.7555e-05	0.113928	0.683566	
vv_div	float	10000	2.69623e-05	0.741776	4.45066	
vv_div	float	100000	0.000127316	1.5709	9.42537	
vv_div	float	1000000	0.000901873	2.21761	13.3057	
vv_div	float	10000000	0.0310235	0.644672	3.86803	
vv_div	float	100000000	0.275451	0.726082	4.35649	
vv_div	double	1000	1.76509e-05	0.113309	1.3597	
vv_div	double	10000	3.82413e-05	0.522995	6.27594	
vv_div	double	100000	0.000163382	1.22412	14.6895	
vv_div	double	1000000	0.00180935	1.10537	13.2644	
vv_div	double	10000000	0.0624819	0.320093	3.84111	
vv_div	double	100000000	0.466236	0.428967	5.14761	
