func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.62778e-05	0.122867	0.491467	
sv_mul	float	10000	2.50032e-05	0.799898	3.19959	
sv_mul	float	100000	0.000153177	1.30568	5.2227	
sv_mul	float	1000000	0.000922258	2.16859	8.67436	
sv_mul	float	10000000	0.0264936	0.7549	3.0196	
sv_mul	float	100000000	0.242723	0.823983	3.29593	
sv_mul	double	1000	2.00737e-05	0.0996329	0.797063	
sv_mul	double	10000	3.50178e-05	0.571138	4.5691	
sv_mul	double	100000	0.000258522	0.77363	6.18904	
sv_mul	double	1000000	0.00160637	1.24504	9.96035	
sv_mul	double	10000000	0.0460187	0.434606	3.47685	
sv_mul	double	100000000	0.501195	0.399046	3.19237	
