func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	1.64128e-05	0.121856	0.487424	
sv_div	float	10000	2.48569e-05	0.804606	3.21842	
sv_div	float	100000	0.000126819	1.57706	6.30823	
sv_div	float	1000000	0.00100269	1.99463	7.97853	
sv_div	float	10000000	0.0261832	0.763848	3.05539	
sv_div	float	100000000	0.239853	0.833844	3.33538	
sv_div	double	1000	0.007387	0.000270746	0.00216597	
sv_div	double	10000	0.00766148	0.00261046	0.0208837	
sv_div	double	100000	0.000337531	0.592538	4.74031	
sv_div	double	1000000	0.00179806	1.11231	8.89849	
sv_div	double	10000000	0.0542391	0.368737	2.9499	
sv_div	double	100000000	0.416177	0.480565	3.84452	
