func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	1.88614e-05	0.106037	0.63622	
vv_sub	float	10000	2.54717e-05	0.785185	4.71111	
vv_sub	float	100000	0.000116875	1.71122	10.2673	
vv_sub	float	1000000	0.000858882	2.32861	13.9717	
vv_sub	float	10000000	0.0308971	0.647309	3.88386	
vv_sub	float	100000000	0.230907	0.866148	5.19689	
vv_sub	double	1000	0.00013793	0.0145001	0.174001	
vv_sub	double	10000	3.4198e-05	0.58483	7.01795	
vv_sub	double	100000	0.000145269	1.37676	16.5211	
vv_sub	double	1000000	0.00164415	1.21644	14.5973	
vv_sub	double	10000000	0.0627735	0.318606	3.82327	
vv_sub	double	100000000	0.475733	0.420404	5.04485	
