func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	7.9887e-06	0.37553	1.00141	
xpay	float	10000	7.9106e-06	3.79238	10.113	
xpay	float	100000	1.02582e-05	29.2449	77.9864	
xpay	float	1000000	3.44834e-05	86.9984	231.996	
xpay	float	10000000	0.00609278	4.92386	13.1303	
xpay	float	100000000	0.0293019	10.2382	27.302	
xpay	double	1000	8.0898e-06	0.370837	1.9778	
xpay	double	10000	8.452e-06	3.54946	18.9304	
xpay	double	100000	1.08854e-05	27.5599	146.986	
xpay	double	1000000	6.0877e-05	49.2797	262.825	
xpay	double	10000000	0.0174313	1.72105	9.17891	
xpay	double	100000000	0.0994373	3.01698	16.0905	
