func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.00054201	0.149444	
m_tanh(CRS)	float	10000	10000	0.00228914	0.353844	
m_tanh(CRS)	float	100000	100000	0.0227105	0.356664	
m_tanh(CRS)	float	1000000	1000000	0.221858	0.365098	
m_tanh(CRS)	double	1000	1000	0.000432392	0.18733	
m_tanh(CRS)	double	10000	10000	0.00356233	0.227379	
m_tanh(CRS)	double	100000	100000	0.0342911	0.236213	
m_tanh(CRS)	double	1000000	1000000	0.34448	0.235137	
