func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	0.00183775	0.00108829	0.00652974	
vv_div	float	10000	0.00192731	0.0103772	0.062263	
vv_div	float	100000	0.00331123	0.0604006	0.362404	
vv_div	float	1000000	0.0155707	0.128447	0.77068	
vv_div	float	10000000	0.115399	0.173312	1.03987	
