func	prec	M	N	time[sec]	perf[GFLOPS] 
mscal(CRS)	float	1000	1000	0.00101718	0.0796322	0.637058	
mscal(CRS)	float	10000	10000	8.7301e-05	9.27824	74.226	
mscal(CRS)	float	100000	100000	0.00562063	1.44112	11.529	
mscal(CRS)	float	1000000	1000000	0.0725891	1.11587	8.92696	
mscal(CRS)	double	1000	1000	2.92969e-05	2.7648	44.2368	
mscal(CRS)	double	10000	10000	0.000182032	4.44977	71.1963	
mscal(CRS)	double	100000	100000	0.0140885	0.574936	9.19897	
mscal(CRS)	double	1000000	1000000	0.144889	0.559048	8.94477	
