func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.025163	0.00643804	
matvec(CRS)	float	10000	10000	6.5846e-06	246.029	
matvec(CRS)	float	100000	100000	6.8916e-06	2350.69	
matvec(CRS)	float	1000000	1000000	6.9209e-06	23407.4	
matvec(CRS)	double	1000	1000	6.9839e-06	23.1962	
matvec(CRS)	double	10000	10000	6.7316e-06	240.656	
matvec(CRS)	double	100000	100000	6.7648e-06	2394.75	
matvec(CRS)	double	1000000	1000000	7.2065e-06	22479.7	
