func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.72588e-05	0.115883	0.695297	
vv_add	float	10000	2.63161e-05	0.759991	4.55995	
vv_add	float	100000	0.000117702	1.69921	10.1953	
vv_add	float	1000000	0.000856208	2.33588	14.0153	
vv_add	float	10000000	0.0286718	0.69755	4.1853	
vv_add	float	100000000	0.232997	0.858379	5.15027	
vv_add	double	1000	1.85718e-05	0.10769	1.29228	
vv_add	double	10000	3.46843e-05	0.57663	6.91956	
vv_add	double	100000	0.000148127	1.35019	16.2023	
vv_add	double	1000000	0.00162143	1.23348	14.8017	
vv_add	double	10000000	0.0480697	0.416062	4.99275	
vv_add	double	100000000	0.443186	0.451278	5.41534	
