func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00176367	0.000567	0.004536	
tanh	float	10000	4.10515e-05	0.243596	1.94877	
tanh	float	100000	0.00113464	0.0881335	0.705068	
tanh	float	1000000	0.000281957	3.54664	28.3731	
tanh	float	10000000	0.00268376	3.72612	29.809	
tanh	float	100000000	0.0397733	2.51425	20.114	
tanh	double	1000	1.2157e-05	0.0822571	1.31611	
tanh	double	10000	7.819e-05	0.127894	2.0463	
tanh	double	100000	0.00020275	0.493218	7.89149	
tanh	double	1000000	0.000453523	2.20496	35.2794	
tanh	double	10000000	0.00747079	1.33855	21.4168	
tanh	double	100000000	0.0788441	1.26833	20.2932	
