func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	1.637e-06	1.22175	7.33048	
axpyz	float	10000	2.2568e-06	8.86211	53.1726	
axpyz	float	100000	9.0978e-06	21.9833	131.9	
axpyz	float	1000000	0.000850637	2.35118	14.1071	
axpyz	float	10000000	0.00940827	2.12579	12.7547	
axpyz	float	100000000	0.0941995	2.12315	12.7389	
axpyz	double	1000	1.7584e-06	1.1374	13.6488	
axpyz	double	10000	2.9584e-06	6.76041	81.1249	
axpyz	double	100000	2.57901e-05	7.75491	93.059	
axpyz	double	1000000	0.00189404	1.05594	12.6713	
axpyz	double	10000000	0.0188758	1.05956	12.7147	
axpyz	double	100000000	0.189514	1.05533	12.664	
