func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	1.727e-07	5.79039	23.1616	
asum	float	10000	1.0191e-06	9.81258	39.2503	
asum	float	100000	5.0431e-06	19.8291	79.3163	
asum	float	1000000	3.74189e-05	26.7245	106.898	
asum	float	10000000	0.00230561	4.33725	17.349	
asum	float	100000000	0.0228566	4.3751	17.5004	
asum	double	1000	2.406e-07	4.15628	33.2502	
asum	double	10000	2.5063e-06	3.98995	31.9196	
asum	double	100000	6.8327e-06	14.6355	117.084	
asum	double	1000000	0.000156239	6.40044	51.2035	
asum	double	10000000	0.00457611	2.18526	17.4821	
asum	double	100000000	0.0456508	2.19054	17.5243	
