func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.65451e-05	0.120882	0.72529	
vv_add	float	10000	2.54357e-05	0.786296	4.71778	
vv_add	float	100000	0.000114852	1.74138	10.4483	
vv_add	float	1000000	0.000854277	2.34116	14.047	
vv_add	float	10000000	0.0297045	0.673298	4.03979	
vv_add	float	100000000	0.207503	0.963841	5.78305	
vv_add	double	1000	1.74126e-05	0.114859	1.37831	
vv_add	double	10000	3.47466e-05	0.575596	6.90715	
vv_add	double	100000	0.00014886	1.34355	16.1226	
vv_add	double	1000000	0.00168532	1.18672	14.2406	
vv_add	double	10000000	0.0554904	0.360423	4.32507	
vv_add	double	100000000	0.443425	0.451035	5.41241	
