func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000502633	0.00397905	0.0159162	
dot	float	10000	0.000507539	0.0394058	0.157623	
dot	float	100000	0.000518499	0.385729	1.54291	
dot	float	1000000	0.000585268	3.41724	13.6689	
dot	float	10000000	0.00130004	15.3842	61.5366	
dot	float	100000000	0.0082409	24.2692	97.0768	
dot	double	1000	0.000454692	0.00439858	0.0351886	
dot	double	10000	0.000471623	0.0424068	0.339254	
dot	double	100000	0.000495492	0.403639	3.22911	
dot	double	1000000	0.000602209	3.3211	26.5688	
dot	double	10000000	0.00200979	9.95127	79.6102	
dot	double	100000000	0.0159597	12.5316	100.252	
