func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.79725e-05	0.111281	0.445124	
sv_sub	float	10000	2.52616e-05	0.791715	3.16686	
sv_sub	float	100000	0.000121069	1.65195	6.6078	
sv_sub	float	1000000	0.000933021	2.14357	8.5743	
sv_sub	float	10000000	0.0263675	0.75851	3.03404	
sv_sub	float	100000000	0.235949	0.847642	3.39057	
sv_sub	double	1000	0.00764016	0.000261775	0.0020942	
sv_sub	double	10000	0.00447655	0.00446773	0.0357418	
sv_sub	double	100000	0.000196271	1.019	8.15198	
sv_sub	double	1000000	0.00160214	1.24833	9.98664	
sv_sub	double	10000000	0.0439511	0.455051	3.64041	
sv_sub	double	100000000	0.493386	0.405362	3.24289	
