func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	1.78277e-05	0.112185	0.44874	
sv_div	float	10000	2.36754e-05	0.844759	3.37903	
sv_div	float	100000	0.000129237	1.54754	6.19018	
sv_div	float	1000000	0.000906064	2.20735	8.8294	
sv_div	float	10000000	0.0264377	0.756495	3.02598	
sv_div	float	100000000	0.219475	0.911267	3.64507	
sv_div	double	1000	1.78057e-05	0.112324	0.898589	
sv_div	double	10000	3.70157e-05	0.540311	4.32249	
sv_div	double	100000	0.000185536	1.07796	8.62365	
sv_div	double	1000000	0.00178444	1.1208	8.96641	
sv_div	double	10000000	0.0556292	0.359523	2.87619	
sv_div	double	100000000	0.435998	0.458718	3.66974	
