func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	9.2592e-06	0.108001	0.864006	
v_minus	float	10000	1.84494e-05	0.542023	4.33618	
v_minus	float	100000	0.000145182	0.68879	5.51032	
v_minus	float	1000000	0.00114122	0.876253	7.01003	
v_minus	float	10000000	0.0300418	0.33287	2.66296	
v_minus	float	100000000	0.272186	0.367396	2.93917	
v_minus	double	1000	9.627e-06	0.103875	1.66199	
v_minus	double	10000	3.50528e-05	0.285284	4.56454	
v_minus	double	100000	0.000199724	0.50069	8.01104	
v_minus	double	1000000	0.00238239	0.419746	6.71594	
v_minus	double	10000000	0.0624708	0.160075	2.5612	
v_minus	double	100000000	0.54449	0.183658	2.93853	
