func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000512219	0.00390458	0.00780916	
nrm2	float	10000	0.000515292	0.0388129	0.0776258	
nrm2	float	100000	0.000517503	0.386471	0.772943	
nrm2	float	1000000	0.00055907	3.57737	7.15474	
nrm2	float	10000000	0.000950099	21.0504	42.1009	
nrm2	float	100000000	0.00494718	40.4271	80.8541	
nrm2	double	1000	0.000507588	0.00394021	0.0157608	
nrm2	double	10000	0.000524337	0.0381434	0.152574	
nrm2	double	100000	0.000530219	0.377203	1.50881	
nrm2	double	1000000	0.000600755	3.32914	13.3166	
nrm2	double	10000000	0.00133481	14.9835	59.9338	
nrm2	double	100000000	0.00860046	23.2546	93.0183	
