func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	1.74308e-05	0.114739	0.458958	
sv_add	float	10000	2.59746e-05	0.769983	3.07993	
sv_add	float	100000	0.000124901	1.60127	6.40508	
sv_add	float	1000000	0.000924035	2.16442	8.65768	
sv_add	float	10000000	0.0264001	0.757574	3.0303	
sv_add	float	100000000	0.23046	0.867829	3.47132	
sv_add	double	1000	1.78929e-05	0.111776	0.894209	
sv_add	double	10000	3.48594e-05	0.573733	4.58987	
sv_add	double	100000	0.000161259	1.24024	9.92191	
sv_add	double	1000000	0.00166844	1.19873	9.58981	
sv_add	double	10000000	0.047244	0.423334	3.38667	
sv_add	double	100000000	0.387807	0.51572	4.12576	
