func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	0.000929282	0.0021522	0.0129132	
axpyz	float	10000	0.000965761	0.0207091	0.124254	
axpyz	float	100000	0.00126964	0.157524	0.945147	
axpyz	float	1000000	0.00419519	0.476736	2.86042	
axpyz	float	10000000	0.0287866	0.694767	4.1686	
axpyz	float	100000000	0.265781	0.752498	4.51499	
axpyz	double	1000	0.000727953	0.00274743	0.0329692	
axpyz	double	10000	0.00076	0.0263158	0.315789	
axpyz	double	100000	0.00109257	0.183055	2.19666	
axpyz	double	1000000	0.00407935	0.490274	5.88329	
axpyz	double	10000000	0.0353598	0.565615	6.78738	
axpyz	double	100000000	0.342555	0.583847	7.00617	
