func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.00093419	0.00321134	0.00856357	
xpay	float	10000	0.000971199	0.0308896	0.0823724	
xpay	float	100000	0.00138909	0.215969	0.575917	
xpay	float	1000000	0.00534148	0.561642	1.49771	
xpay	float	10000000	0.0382737	0.783828	2.09021	
xpay	float	100000000	0.39007	0.769094	2.05092	
xpay	double	1000	0.000722835	0.00415032	0.0221351	
xpay	double	10000	0.000761863	0.0393772	0.210012	
xpay	double	100000	0.00116951	0.256518	1.3681	
xpay	double	1000000	0.00475988	0.630269	3.36143	
xpay	double	10000000	0.0414624	0.723547	3.85892	
xpay	double	100000000	0.419387	0.715329	3.81509	
