func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.0179491	111.426	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.0107584	1487.21	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.0281109	1920.96	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.0607043	2108.58	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.123342	2026.89	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.0278311	71.8619	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.209548	76.3549	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.684976	78.8349	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	1.63071	78.4932	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	3.19652	78.21	
