func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	0.000317905	0.00629119	0.0377471	
vv_div	float	10000	2.62961e-05	0.760569	4.56341	
vv_div	float	100000	0.00012618	1.58504	9.51022	
vv_div	float	1000000	0.000906957	2.20518	13.2311	
vv_div	float	10000000	0.0239739	0.83424	5.00544	
vv_div	float	100000000	0.205551	0.972994	5.83796	
vv_div	double	1000	1.88764e-05	0.105952	1.27143	
vv_div	double	10000	3.57883e-05	0.558842	6.7061	
vv_div	double	100000	0.000167054	1.19722	14.3666	
vv_div	double	1000000	0.00180362	1.10888	13.3066	
vv_div	double	10000000	0.0484329	0.412942	4.95531	
vv_div	double	100000000	0.550367	0.363394	4.36073	
