func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.108e-07	4.74383	18.9753	
asum	float	10000	1.3194e-06	7.5792	30.3168	
asum	float	100000	9.1409e-06	10.9398	43.7594	
asum	float	1000000	1.78492e-05	56.0249	224.1	
asum	float	10000000	0.000464136	21.5454	86.1817	
asum	float	100000000	0.00743054	13.458	53.8319	
asum	double	1000	3.221e-07	3.10463	24.837	
asum	double	10000	8.1617e-06	1.22523	9.80188	
asum	double	100000	1.00729e-05	9.92763	79.421	
asum	double	1000000	3.18097e-05	31.437	251.496	
asum	double	10000000	0.00727731	1.37413	10.9931	
asum	double	100000000	0.0151771	6.58887	52.711	
