func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	4.97685e-05	3.25507	
mv_mul(CRS)	float	10000	10000	0.000198995	8.14092	
mv_mul(CRS)	float	100000	100000	0.00954812	1.69667	
mv_mul(CRS)	float	1000000	1000000	0.102029	1.58778	
mv_mul(CRS)	double	1000	1000	2.97533e-05	5.44477	
mv_mul(CRS)	double	10000	10000	0.000235946	6.86596	
mv_mul(CRS)	double	100000	100000	0.0152546	1.06198	
mv_mul(CRS)	double	1000000	1000000	0.148874	1.08817	
