func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.00176001	0.0920448	
matvec(CRS)	float	10000	10000	0.000199436	8.12289	
matvec(CRS)	float	100000	100000	0.0132597	1.22175	
matvec(CRS)	float	1000000	1000000	0.131851	1.22866	
matvec(CRS)	double	1000	1000	2.8336e-05	5.71711	
matvec(CRS)	double	10000	10000	0.000244538	6.62475	
matvec(CRS)	double	100000	100000	0.0160396	1.01	
matvec(CRS)	double	1000000	1000000	0.140721	1.15121	
