func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00154195	0.525308
m_asinh(CRS)	CRS	float	20000	20000	0.00159267	1.01716
m_asinh(CRS)	CRS	float	30000	30000	0.00241431	1.0065
m_asinh(CRS)	CRS	float	40000	40000	0.00327682	0.988764
m_asinh(CRS)	CRS	float	50000	50000	0.00410138	0.987472
m_asinh(CRS)	CRS	float	60000	60000	0.00491583	0.988642
m_asinh(CRS)	CRS	float	70000	70000	0.00574452	0.987027
m_asinh(CRS)	CRS	float	80000	80000	0.0065153	0.994582
m_asinh(CRS)	CRS	float	90000	90000	0.00729137	0.999812
m_asinh(CRS)	CRS	float	100000	100000	0.00809631	1.00046
m_asinh(CRS)	CRS	double	10000	10000	0.00166544	0.486359
m_asinh(CRS)	CRS	double	20000	20000	0.00332122	0.487773
m_asinh(CRS)	CRS	double	30000	30000	0.00519404	0.467844
m_asinh(CRS)	CRS	double	40000	40000	0.00693394	0.467267
m_asinh(CRS)	CRS	double	50000	50000	0.00847317	0.477979
m_asinh(CRS)	CRS	double	60000	60000	0.0101763	0.477581
m_asinh(CRS)	CRS	double	70000	70000	0.00895588	0.633103
m_asinh(CRS)	CRS	double	80000	80000	0.0079808	0.811948
m_asinh(CRS)	CRS	double	90000	90000	0.0105196	0.692989
m_asinh(CRS)	CRS	double	100000	100000	0.0116893	0.692941
