func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.00091941	0.880999	10.572
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00186216	0.869958	10.4395
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00291888	0.832511	9.99013
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00388846	0.833235	9.99882
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00497007	0.814879	9.77854
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.0058902	0.825099	9.90118
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.0160836	0.352532	4.23039
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00766199	0.845733	10.1488
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.0213255	0.341844	4.10212
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.0223678	0.362128	4.34554
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00345082	0.234727	5.63345
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00972268	0.166621	3.9989
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.0149484	0.162559	3.90142
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.0204183	0.158681	3.80835
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0234006	0.173073	4.15375
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0203352	0.238994	5.73587
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0238577	0.237659	5.70382
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0126245	0.513288	12.3189
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.029939	0.243495	5.84389
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0225185	0.359704	8.63289
