func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00835098	239.493
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00478213	1411.51
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00908122	1761.88
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154265	2025.74
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0257436	2097.61
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.041382	2072.16
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0604538	2117.32
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0890375	2046.89
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.121608	2055.79
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0278925	71.7038
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0879563	76.7427
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207602	77.0707
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.403699	77.4091
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.678666	79.5679
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08535	79.0069
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61491	79.2612
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.30461	79.0807
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.16636	78.9551
