func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.000347238	2.33269
m_floor(CRS)	CRS	float	20000	20000	0.000578845	2.79867
m_floor(CRS)	CRS	float	30000	30000	0.000742357	3.27336
m_floor(CRS)	CRS	float	40000	40000	0.000946581	3.42284
m_floor(CRS)	CRS	float	50000	50000	0.00114526	3.53631
m_floor(CRS)	CRS	float	60000	60000	0.00142965	3.39944
m_floor(CRS)	CRS	float	70000	70000	0.00131433	4.314
m_floor(CRS)	CRS	float	80000	80000	0.00139644	4.64038
m_floor(CRS)	CRS	float	90000	90000	0.00155388	4.69149
m_floor(CRS)	CRS	float	100000	100000	0.0017057	4.74877
m_floor(CRS)	CRS	double	10000	10000	0.000396157	2.04464
m_floor(CRS)	CRS	double	20000	20000	0.000717311	2.25843
m_floor(CRS)	CRS	double	30000	30000	0.00097973	2.48028
m_floor(CRS)	CRS	double	40000	40000	0.00125391	2.58392
m_floor(CRS)	CRS	double	50000	50000	0.00152022	2.66409
m_floor(CRS)	CRS	double	60000	60000	0.00180215	2.69678
m_floor(CRS)	CRS	double	70000	70000	0.00207558	2.73177
m_floor(CRS)	CRS	double	80000	80000	0.00232316	2.78931
m_floor(CRS)	CRS	double	90000	90000	0.00262132	2.78104
m_floor(CRS)	CRS	double	100000	100000	0.00289941	2.79367
