func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000907655	1.10174
m_sin(Dense)	Dense	float	2000	2000	0.000816416	4.89947
m_sin(Dense)	Dense	float	3000	3000	0.00182622	4.9282
m_sin(Dense)	Dense	float	4000	4000	0.00566588	2.82392
m_sin(Dense)	Dense	float	5000	5000	0.0109368	2.28586
m_sin(Dense)	Dense	float	6000	6000	0.0176776	2.03648
m_sin(Dense)	Dense	float	7000	7000	0.025302	1.93661
m_sin(Dense)	Dense	float	8000	8000	0.0308272	2.07609
m_sin(Dense)	Dense	float	9000	9000	0.026068	3.10726
m_sin(Dense)	Dense	float	10000	10000	0.0272945	3.66375
m_sin(Dense)	Dense	double	1000	1000	0.000533393	1.87479
m_sin(Dense)	Dense	double	2000	2000	0.00348938	1.14633
m_sin(Dense)	Dense	double	3000	3000	0.010409	0.864634
m_sin(Dense)	Dense	double	4000	4000	0.015599	1.02571
m_sin(Dense)	Dense	double	5000	5000	0.0203007	1.23149
m_sin(Dense)	Dense	double	6000	6000	0.0296251	1.21519
m_sin(Dense)	Dense	double	7000	7000	0.030142	1.62564
m_sin(Dense)	Dense	double	8000	8000	0.0558698	1.14552
m_sin(Dense)	Dense	double	9000	9000	0.0442939	1.8287
m_sin(Dense)	Dense	double	10000	10000	0.0758483	1.31842
