func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0359431	4.50712
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0513001	7.10525
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102588	6.31652
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.135208	7.48846
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.169251	8.61442
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.036092	4.48853
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0589557	6.18261
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.084046	7.71006
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.112913	8.96709
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.14425	10.1074
