func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.00162933	0.994274	5.96564
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.00187257	1.73024	10.3815
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.0029292	1.65916	9.95494
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.00388902	1.66623	9.99738
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.00482029	1.6804	10.0824
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00559125	1.73843	10.4306
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.00630214	1.79939	10.7963
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.00699842	1.85185	11.1111
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.00863242	1.68898	10.1339
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.00951199	1.70311	10.2187
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.00180455	0.897732	10.7728
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.00371465	0.872222	10.4667
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.00587836	0.826761	9.92113
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.00741788	0.873565	10.4828
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.00938236	0.863322	10.3599
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.0115887	0.838748	10.065
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.0143558	0.789925	9.47911
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.011964	1.08325	12.999
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.0181762	0.80215	9.6258
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.0245076	0.66102	7.93224
