func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(Dense)	Dense	float	1000	1000	0.000255715	3.91061
m_asin(Dense)	Dense	float	2000	2000	0.000825916	4.8431
m_asin(Dense)	Dense	float	3000	3000	0.00176981	5.08528
m_asin(Dense)	Dense	float	4000	4000	0.00296782	5.39116
m_asin(Dense)	Dense	float	5000	5000	0.00410511	6.08998
m_asin(Dense)	Dense	float	6000	6000	0.00544439	6.61231
m_asin(Dense)	Dense	float	7000	7000	0.00732604	6.68847
m_asin(Dense)	Dense	float	8000	8000	0.00976701	6.55267
m_asin(Dense)	Dense	float	9000	9000	0.0120332	6.73136
m_asin(Dense)	Dense	float	10000	10000	0.0147764	6.76756
m_asin(Dense)	Dense	double	1000	1000	0.000511679	1.95435
m_asin(Dense)	Dense	double	2000	2000	0.00170414	2.34722
m_asin(Dense)	Dense	double	3000	3000	0.00365978	2.45917
m_asin(Dense)	Dense	double	4000	4000	0.00644355	2.48311
m_asin(Dense)	Dense	double	5000	5000	0.0100129	2.49677
m_asin(Dense)	Dense	double	6000	6000	0.0142661	2.52346
m_asin(Dense)	Dense	double	7000	7000	0.0193839	2.52787
m_asin(Dense)	Dense	double	8000	8000	0.0252093	2.53875
m_asin(Dense)	Dense	double	9000	9000	0.0317852	2.54835
m_asin(Dense)	Dense	double	10000	10000	0.0392771	2.54601
