func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.000181072	5.52267	44.1814
mscal(Dense)	Dense	float	2000	2000	0.000540275	7.40363	59.229
mscal(Dense)	Dense	float	3000	3000	0.00113954	7.8979	63.1832
mscal(Dense)	Dense	float	4000	4000	0.00199889	8.00443	64.0354
mscal(Dense)	Dense	float	5000	5000	0.00275019	9.09028	72.7222
mscal(Dense)	Dense	float	6000	6000	0.00347483	10.3602	82.8818
mscal(Dense)	Dense	float	7000	7000	0.00491436	9.97078	79.7663
mscal(Dense)	Dense	float	8000	8000	0.00614854	10.409	83.2719
mscal(Dense)	Dense	float	9000	9000	0.00774403	10.4597	83.6774
mscal(Dense)	Dense	float	10000	10000	0.00951655	10.508	84.0641
mscal(Dense)	Dense	double	1000	1000	0.000274762	3.63952	58.2323
mscal(Dense)	Dense	double	2000	2000	0.000760775	5.2578	84.1248
mscal(Dense)	Dense	double	3000	3000	0.00153188	5.87512	94.0019
mscal(Dense)	Dense	double	4000	4000	0.00266619	6.00108	96.0172
mscal(Dense)	Dense	double	5000	5000	0.00418284	5.9768	95.6287
mscal(Dense)	Dense	double	6000	6000	0.00604602	5.95433	95.2693
mscal(Dense)	Dense	double	7000	7000	0.00817534	5.99363	95.8981
mscal(Dense)	Dense	double	8000	8000	0.0106148	6.0293	96.4688
mscal(Dense)	Dense	double	9000	9000	0.0133564	6.06451	97.0322
mscal(Dense)	Dense	double	10000	10000	0.0164478	6.07985	97.2777
