func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000276983	3.61033
m_tan(Dense)	Dense	float	2000	2000	0.00092233	4.33684
m_tan(Dense)	Dense	float	3000	3000	0.00200176	4.49603
m_tan(Dense)	Dense	float	4000	4000	0.0034342	4.65901
m_tan(Dense)	Dense	float	5000	5000	0.00468757	5.33325
m_tan(Dense)	Dense	float	6000	6000	0.00607196	5.92889
m_tan(Dense)	Dense	float	7000	7000	0.00822595	5.95676
m_tan(Dense)	Dense	float	8000	8000	0.0106358	6.01741
m_tan(Dense)	Dense	float	9000	9000	0.0134041	6.04294
m_tan(Dense)	Dense	float	10000	10000	0.0165043	6.05902
m_tan(Dense)	Dense	double	1000	1000	0.000675137	1.48118
m_tan(Dense)	Dense	double	2000	2000	0.00246202	1.62468
m_tan(Dense)	Dense	double	3000	3000	0.00545896	1.64867
m_tan(Dense)	Dense	double	4000	4000	0.0096733	1.65404
m_tan(Dense)	Dense	double	5000	5000	0.0151531	1.64982
m_tan(Dense)	Dense	double	6000	6000	0.0217697	1.65367
m_tan(Dense)	Dense	double	7000	7000	0.0296413	1.6531
m_tan(Dense)	Dense	double	8000	8000	0.0384789	1.66325
m_tan(Dense)	Dense	double	9000	9000	0.0487952	1.66
m_tan(Dense)	Dense	double	10000	10000	0.0601992	1.66115
