func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000447545	3.61975	14.479
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000737306	4.39438	17.5775
sm_div(CRS,CRS)	CRS	float	30000	30000	0.00102044	4.76265	19.0506
sm_div(CRS,CRS)	CRS	float	40000	40000	0.0013217	4.90279	19.6112
sm_div(CRS,CRS)	CRS	float	50000	50000	0.00146428	5.53173	22.1269
sm_div(CRS,CRS)	CRS	float	60000	60000	0.00159975	6.07596	24.3038
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00172417	6.57707	26.3083
sm_div(CRS,CRS)	CRS	float	80000	80000	0.00190637	6.79825	27.193
sm_div(CRS,CRS)	CRS	float	90000	90000	0.00214497	6.79729	27.1892
sm_div(CRS,CRS)	CRS	float	100000	100000	0.0023387	6.92693	27.7077
sm_div(CRS,CRS)	CRS	double	10000	10000	0.000494774	3.27422	26.1938
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00079245	4.08859	32.7087
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00109423	4.44147	35.5317
sm_div(CRS,CRS)	CRS	double	40000	40000	0.00141002	4.59567	36.7653
sm_div(CRS,CRS)	CRS	double	50000	50000	0.00171065	4.73503	37.8803
sm_div(CRS,CRS)	CRS	double	60000	60000	0.00205404	4.73215	37.8572
sm_div(CRS,CRS)	CRS	double	70000	70000	0.00233567	4.85514	38.8412
sm_div(CRS,CRS)	CRS	double	80000	80000	0.00263237	4.92333	39.3866
sm_div(CRS,CRS)	CRS	double	90000	90000	0.00295374	4.93611	39.4889
sm_div(CRS,CRS)	CRS	double	100000	100000	0.0032747	4.94702	39.5762
