func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000823454	0.983661
m_ceil(CRS)	CRS	float	20000	20000	0.000132806	12.1983
m_ceil(CRS)	CRS	float	30000	30000	0.000363075	6.69282
m_ceil(CRS)	CRS	float	40000	40000	0.00137631	2.35413
m_ceil(CRS)	CRS	float	50000	50000	0.00213694	1.89523
m_ceil(CRS)	CRS	float	60000	60000	0.00289211	1.68043
m_ceil(CRS)	CRS	float	70000	70000	0.00337348	1.68076
m_ceil(CRS)	CRS	float	80000	80000	0.00387948	1.67033
m_ceil(CRS)	CRS	float	90000	90000	0.00422615	1.72497
m_ceil(CRS)	CRS	float	100000	100000	0.011481	0.705512
m_ceil(CRS)	CRS	double	10000	10000	0.000130864	6.18963
m_ceil(CRS)	CRS	double	20000	20000	0.00121563	1.33265
m_ceil(CRS)	CRS	double	30000	30000	0.00263301	0.922897
m_ceil(CRS)	CRS	double	40000	40000	0.00372098	0.870739
m_ceil(CRS)	CRS	double	50000	50000	0.00465967	0.86916
m_ceil(CRS)	CRS	double	60000	60000	0.00584282	0.83179
m_ceil(CRS)	CRS	double	70000	70000	0.00669653	0.846707
m_ceil(CRS)	CRS	double	80000	80000	0.00759872	0.852776
m_ceil(CRS)	CRS	double	90000	90000	0.00872225	0.835793
m_ceil(CRS)	CRS	double	100000	100000	0.0094624	0.856019
