func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00162228	0.499296
m_tan(CRS)	CRS	float	20000	20000	0.00176879	0.915881
m_tan(CRS)	CRS	float	30000	30000	0.00266592	0.911504
m_tan(CRS)	CRS	float	40000	40000	0.00360447	0.898883
m_tan(CRS)	CRS	float	50000	50000	0.00451911	0.896194
m_tan(CRS)	CRS	float	60000	60000	0.00546733	0.888917
m_tan(CRS)	CRS	float	70000	70000	0.00635465	0.892259
m_tan(CRS)	CRS	float	80000	80000	0.00725557	0.893107
m_tan(CRS)	CRS	float	90000	90000	0.0080408	0.906627
m_tan(CRS)	CRS	float	100000	100000	0.00891372	0.908711
m_tan(CRS)	CRS	double	10000	10000	0.00170829	0.474158
m_tan(CRS)	CRS	double	20000	20000	0.00342092	0.473557
m_tan(CRS)	CRS	double	30000	30000	0.00527245	0.460886
m_tan(CRS)	CRS	double	40000	40000	0.00504406	0.64234
m_tan(CRS)	CRS	double	50000	50000	0.00530564	0.763339
m_tan(CRS)	CRS	double	60000	60000	0.0071254	0.682067
m_tan(CRS)	CRS	double	70000	70000	0.00801049	0.707822
m_tan(CRS)	CRS	double	80000	80000	0.0117085	0.553443
m_tan(CRS)	CRS	double	90000	90000	0.0103396	0.705054
m_tan(CRS)	CRS	double	100000	100000	0.0122422	0.661646
