func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000190334	5.25393	63.0472
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00057574	6.94758	83.371
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00116725	7.71045	92.5254
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199483	8.02075	96.249
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.00323593	7.72576	92.7091
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.00457641	7.86644	94.3972
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.00615925	7.95552	95.4662
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.00802331	7.97676	95.7211
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100057	8.0954	97.1448
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123018	8.1289	97.5468
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000309478	3.23125	77.55
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102749	3.89299	93.4317
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00262176	3.4328	82.3873
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.00402934	3.97088	95.301
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.00624482	4.00332	96.0796
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.00884606	4.06961	97.6706
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120046	4.08177	97.9625
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156323	4.0941	98.2584
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197312	4.10518	98.5243
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.0243123	4.11315	98.7156
