func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.467e-07	4.05351	16.214
asum	float	2000	2.729e-07	7.32869	29.3148
asum	float	4000	4.913e-07	8.14166	32.5667
asum	float	8000	9.37e-07	8.53789	34.1515
asum	float	16000	2.0949e-06	7.6376	30.5504
asum	float	32000	7.2173e-06	4.43379	17.7352
asum	float	64000	9.1917e-06	6.9628	27.8512
asum	float	128000	8.6769e-06	14.7518	59.0072
asum	float	256000	1.00938e-05	25.3621	101.448
asum	float	512000	1.27152e-05	40.2668	161.067
asum	float	1024000	1.82709e-05	56.0454	224.182
asum	float	2048000	3.28399e-05	62.3632	249.453
asum	float	4096000	5.75686e-05	71.1499	284.6
asum	float	8192000	0.000107206	76.4137	305.655
asum	float	16384000	0.00122049	13.4241	53.6965
asum	float	32768000	0.0131076	2.49992	9.9997
asum	float	65536000	0.00496458	13.2007	52.8029
asum	double	1000	3.238e-07	3.08833	24.7066
asum	double	2000	4.896e-07	4.08497	32.6797
asum	double	4000	9.692e-07	4.12712	33.0169
asum	double	8000	2.0653e-06	3.87353	30.9882
asum	double	16000	7.4786e-06	2.13944	17.1155
asum	double	32000	9.25e-06	3.45946	27.6757
asum	double	64000	8.8714e-06	7.21419	57.7136
asum	double	128000	9.9266e-06	12.8946	103.157
asum	double	256000	1.29936e-05	19.702	157.616
asum	double	512000	1.83337e-05	27.9267	223.414
asum	double	1024000	3.2911e-05	31.1142	248.914
asum	double	2048000	5.86558e-05	34.9156	279.324
asum	double	4096000	0.000133621	30.6538	245.231
asum	double	8192000	0.00365158	2.24341	17.9473
asum	double	16384000	0.0129103	1.26906	10.1525
asum	double	32768000	0.0275431	1.1897	9.51758
asum	double	65536000	0.0400483	1.63642	13.0914
