func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	0.000503719	0.00198523	0.00794093
asum	float	2000	0.000520379	0.00384335	0.0153734
asum	float	4000	0.000520313	0.00768768	0.0307507
asum	float	8000	0.000503654	0.0158839	0.0635356
asum	float	16000	0.000508683	0.0314538	0.125815
asum	float	32000	0.000503886	0.0635064	0.254026
asum	float	64000	0.000515324	0.124194	0.496775
asum	float	128000	0.000520288	0.246018	0.984071
asum	float	256000	0.000746891	0.342754	1.37102
asum	float	512000	0.000755393	0.677793	2.71117
asum	float	1024000	0.000771794	1.32678	5.30712
asum	float	2048000	0.000821723	2.49232	9.96929
asum	float	4096000	0.000904059	4.53068	18.1227
asum	float	8192000	0.00108338	7.56155	30.2462
asum	float	16384000	0.00142538	11.4944	45.9778
asum	float	32768000	0.00212023	15.4549	61.8197
asum	float	65536000	0.00337667	19.4085	77.6338
asum	double	1000	0.000680012	0.00147056	0.0117645
asum	double	2000	0.000680329	0.00293975	0.023518
asum	double	4000	0.000671171	0.00595973	0.0476779
asum	double	8000	0.000470139	0.0170162	0.13613
asum	double	16000	0.000459381	0.0348295	0.278636
asum	double	32000	0.000467026	0.0685187	0.54815
asum	double	64000	0.000470986	0.135885	1.08708
asum	double	128000	0.000985532	0.129879	1.03903
asum	double	256000	0.000672456	0.380694	3.04555
asum	double	512000	0.000695435	0.73623	5.88984
asum	double	1024000	0.000745149	1.37422	10.9938
asum	double	2048000	0.000815215	2.51222	20.0978
asum	double	4096000	0.000971211	4.21742	33.7393
asum	double	8192000	0.00131596	6.2251	49.8008
asum	double	16384000	0.00193786	8.45468	67.6374
asum	double	32768000	0.00324524	10.0973	80.7781
asum	double	65536000	0.00578883	11.3211	90.5688
