func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000490796	0.00407501	0.0244501
axpy	float	2000	0.000499341	0.00801056	0.0480634
axpy	float	4000	0.00049752	0.0160798	0.0964786
axpy	float	8000	0.000492923	0.0324594	0.194756
axpy	float	16000	0.000494861	0.0646646	0.387988
axpy	float	32000	0.000497803	0.128565	0.771389
axpy	float	64000	0.000493815	0.259206	1.55524
axpy	float	128000	0.000725147	0.353032	2.11819
axpy	float	256000	0.000739157	0.692681	4.15608
axpy	float	512000	0.000771934	1.32654	7.95923
axpy	float	1024000	0.000844109	2.42623	14.5574
axpy	float	2048000	0.000950795	4.30797	25.8478
axpy	float	4096000	0.00120607	6.79233	40.754
axpy	float	8192000	0.00169708	9.65426	57.9255
axpy	float	16384000	0.00268061	12.2241	73.3446
axpy	float	32768000	0.00491888	13.3234	79.9402
axpy	float	65536000	0.00854641	15.3365	92.019
axpy	double	1000	0.000648069	0.00308609	0.0370331
axpy	double	2000	0.000669549	0.00597417	0.07169
axpy	double	4000	0.000657179	0.0121732	0.146079
axpy	double	8000	0.000461456	0.0346729	0.416075
axpy	double	16000	0.000449522	0.0711867	0.85424
axpy	double	32000	0.000447364	0.14306	1.71672
axpy	double	64000	0.000445949	0.287028	3.44434
axpy	double	128000	0.000458698	0.558101	6.69722
axpy	double	256000	0.000490789	1.04322	12.5186
axpy	double	512000	0.000547499	1.87032	22.4439
axpy	double	1024000	0.000687836	2.97745	35.7295
axpy	double	2048000	0.000946446	4.32777	51.9333
axpy	double	4096000	0.00143173	5.72174	68.6609
axpy	double	8192000	0.0024129	6.79018	81.4822
axpy	double	16384000	0.0043925	7.45999	89.5199
axpy	double	32768000	0.00831297	7.88359	94.6031
axpy	double	65536000	0.016163	8.10936	97.3123
