func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.00093218	0.00321826	0.00858203
xpay	float	2000	0.000937682	0.00639876	0.0170634
xpay	float	4000	0.000945059	0.0126976	0.0338603
xpay	float	8000	0.000960801	0.0249792	0.0666111
xpay	float	16000	0.00100102	0.047951	0.127869
xpay	float	32000	0.00106758	0.089923	0.239795
xpay	float	64000	0.00120865	0.158855	0.423613
xpay	float	128000	0.00154296	0.248872	0.663659
xpay	float	256000	0.00207866	0.369468	0.985249
xpay	float	512000	0.00325774	0.471492	1.25731
xpay	float	1024000	0.00542678	0.566082	1.50955
xpay	float	2048000	0.00838611	0.73264	1.95371
xpay	float	4096000	0.0157152	0.781919	2.08512
xpay	float	8192000	0.0333215	0.737541	1.96678
xpay	float	16384000	0.0622751	0.789272	2.10473
xpay	float	32768000	0.120474	0.815976	2.17594
xpay	float	65536000	0.275704	0.713112	1.90163
xpay	double	1000	0.000724648	0.00413994	0.0220797
xpay	double	2000	0.000731056	0.00820731	0.0437723
xpay	double	4000	0.000737043	0.0162813	0.0868334
xpay	double	8000	0.000749733	0.0320114	0.170727
xpay	double	16000	0.000786437	0.0610348	0.325519
xpay	double	32000	0.00087273	0.11	0.586665
xpay	double	64000	0.000982907	0.195339	1.04181
xpay	double	128000	0.00128043	0.299899	1.59946
xpay	double	256000	0.00182227	0.421451	2.24774
xpay	double	512000	0.00279692	0.549175	2.92893
xpay	double	1024000	0.00515979	0.595373	3.17532
xpay	double	2048000	0.00955613	0.642938	3.429
xpay	double	4096000	0.0172904	0.710685	3.79032
xpay	double	8192000	0.0360536	0.681653	3.63548
xpay	double	16384000	0.0714196	0.688214	3.67048
xpay	double	32768000	0.137778	0.713494	3.8053
xpay	double	65536000	0.29496	0.666558	3.55498
