func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000513623	0.00389391	0.00778781
nrm2	float	2000	0.000539248	0.00741773	0.0148355
nrm2	float	4000	0.000534222	0.014975	0.0299501
nrm2	float	8000	0.000530987	0.0301326	0.0602652
nrm2	float	16000	0.000533204	0.0600146	0.120029
nrm2	float	32000	0.000533557	0.11995	0.2399
nrm2	float	64000	0.000532649	0.240309	0.480617
nrm2	float	128000	0.000529921	0.483091	0.966181
nrm2	float	256000	0.000769216	0.665613	1.33123
nrm2	float	512000	0.000780909	1.31129	2.62258
nrm2	float	1024000	0.000797439	2.56822	5.13645
nrm2	float	2048000	0.000841776	4.8659	9.7318
nrm2	float	4096000	0.000936907	8.74366	17.4873
nrm2	float	8192000	0.00110958	14.766	29.5319
nrm2	float	16384000	0.0014644	22.3764	44.7528
nrm2	float	32768000	0.00217027	30.1972	60.3944
nrm2	float	65536000	0.0037629	34.8327	69.6654
nrm2	double	1000	0.000714798	0.00279799	0.011192
nrm2	double	2000	0.000729464	0.00548348	0.0219339
nrm2	double	4000	0.000723647	0.0110551	0.0442205
nrm2	double	8000	0.000528867	0.0302533	0.121013
nrm2	double	16000	0.000534016	0.0599233	0.239693
nrm2	double	32000	0.000527544	0.121317	0.485267
nrm2	double	64000	0.000538261	0.237803	0.951212
nrm2	double	128000	0.000752502	0.340199	1.36079
nrm2	double	256000	0.000777316	0.658677	2.63471
nrm2	double	512000	0.000776663	1.31846	5.27384
nrm2	double	1024000	0.000810263	2.52757	10.1103
nrm2	double	2048000	0.000896572	4.56851	18.274
nrm2	double	4096000	0.00106583	7.68601	30.744
nrm2	double	8192000	0.00140873	11.6303	46.5212
nrm2	double	16384000	0.00207846	15.7655	63.0621
nrm2	double	32768000	0.00336287	19.4881	77.9526
nrm2	double	65536000	0.00601187	21.8022	87.2088
