func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00171971	0.000581493	0.00465195
tanh	float	2000	9.2343e-06	0.216584	1.73267
tanh	float	4000	2.55263e-05	0.156701	1.25361
tanh	float	8000	2.85293e-05	0.280413	2.24331
tanh	float	16000	4.60008e-05	0.34782	2.78256
tanh	float	32000	0.000686036	0.0466448	0.373158
tanh	float	64000	2.36611e-05	2.70486	21.6389
tanh	float	128000	4.18978e-05	3.05505	24.4404
tanh	float	256000	7.55405e-05	3.38891	27.1113
tanh	float	512000	0.00014747	3.4719	27.7752
tanh	float	1024000	0.000324543	3.1552	25.2416
tanh	float	2048000	0.000567424	3.6093	28.8744
tanh	float	4096000	0.00110734	3.69895	29.5916
tanh	float	8192000	0.00219421	3.73347	29.8677
tanh	float	16384000	0.00495477	3.30671	26.4537
tanh	float	32768000	0.011715	2.79709	22.3767
tanh	float	65536000	0.0247446	2.64849	21.1879
tanh	double	1000	1.20745e-05	0.0828192	1.32511
tanh	double	2000	1.31657e-05	0.15191	2.43056
tanh	double	4000	9.20989e-05	0.0434316	0.694905
tanh	double	8000	3.3376e-05	0.239693	3.83509
tanh	double	16000	0.000477792	0.0334874	0.535798
tanh	double	32000	2.17719e-05	1.46978	23.5166
tanh	double	64000	3.54887e-05	1.80339	28.8543
tanh	double	128000	6.2153e-05	2.05943	32.9509
tanh	double	256000	0.000118206	2.16572	34.6515
tanh	double	512000	0.000225299	2.27254	36.3606
tanh	double	1024000	0.00058366	1.75445	28.0712
tanh	double	2048000	0.000887413	2.30783	36.9253
tanh	double	4096000	0.00178595	2.29346	36.6954
tanh	double	8192000	0.00503956	1.62554	26.0086
tanh	double	16384000	0.0136197	1.20297	19.2475
tanh	double	32768000	0.0253135	1.29449	20.7118
tanh	double	65536000	0.0546698	1.19876	19.1802
