func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	0.00034412	0.00581192	0.0232477
sv_sub	float	2000	1.63617e-05	0.244473	0.977893
sv_sub	float	4000	2.00161e-05	0.399678	1.59871
sv_sub	float	8000	2.24509e-05	0.712666	2.85067
sv_sub	float	16000	3.04226e-05	1.05185	4.2074
sv_sub	float	32000	4.71106e-05	1.35851	5.43402
sv_sub	float	64000	8.57045e-05	1.4935	5.97402
sv_sub	float	128000	0.000137983	1.85531	7.42123
sv_sub	float	256000	0.000248551	2.05994	8.23976
sv_sub	float	512000	0.000486807	2.1035	8.41401
sv_sub	float	1024000	0.000859779	2.38201	9.52803
sv_sub	float	2048000	0.00159366	2.57018	10.2807
sv_sub	float	4096000	0.00484281	1.69158	6.76631
sv_sub	float	8192000	0.0160275	1.02225	4.08898
sv_sub	float	16384000	0.037945	0.863566	3.45426
sv_sub	float	32768000	0.0742282	0.882899	3.53159
sv_sub	float	65536000	0.172391	0.760319	3.04128
sv_sub	double	1000	1.7408e-05	0.11489	0.919118
sv_sub	double	2000	2.07171e-05	0.193077	1.54462
sv_sub	double	4000	2.29259e-05	0.34895	2.7916
sv_sub	double	8000	3.04961e-05	0.524657	4.19726
sv_sub	double	16000	4.53051e-05	0.706322	5.65058
sv_sub	double	32000	7.21596e-05	0.886923	7.09538
sv_sub	double	64000	0.000116781	1.09607	8.76856
sv_sub	double	128000	0.000199728	1.28174	10.2539
sv_sub	double	256000	0.000380282	1.34637	10.7709
sv_sub	double	512000	0.000689861	1.48436	11.8749
sv_sub	double	1024000	0.0012758	1.60526	12.8421
sv_sub	double	2048000	0.00447755	0.914786	7.31829
sv_sub	double	4096000	0.0154748	0.529375	4.235
sv_sub	double	8192000	0.0429204	0.38173	3.05384
sv_sub	double	16384000	0.0769179	0.426012	3.4081
sv_sub	double	32768000	0.144402	0.453843	3.63074
sv_sub	double	65536000	0.310426	0.422233	3.37786
