func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.0018432	0.00108507	0.00434028
sv_div	float	2000	0.00186792	0.00214142	0.00856568
sv_div	float	4000	0.00186618	0.00428683	0.0171473
sv_div	float	8000	0.00190336	0.0084062	0.0336248
sv_div	float	16000	0.00199517	0.0160388	0.0641551
sv_div	float	32000	0.00234835	0.0272532	0.109013
sv_div	float	64000	0.00310345	0.0412444	0.164978
sv_div	float	128000	0.00344872	0.0742304	0.296922
sv_div	float	256000	0.00508461	0.100696	0.402784
sv_div	float	512000	0.00822874	0.124442	0.497767
sv_div	float	1024000	0.0135561	0.151076	0.604305
sv_div	float	2048000	0.0242357	0.169007	0.676028
sv_div	float	4096000	0.0468283	0.174937	0.699748
sv_div	float	8192000	0.0922151	0.177672	0.710686
sv_div	float	16384000	0.183228	0.178838	0.71535
sv_div	float	32768000	0.364237	0.179927	0.719707
